step,learning_rate
14900,3.4649605430670575e-06
14901,3.4652572437952306e-06
14902,3.4655539556425637e-06
14903,3.4658506786074464e-06
14904,3.4661474126882534e-06
14905,3.466444157883361e-06
14906,3.466740914191152e-06
14907,3.467037681610004e-06
14908,3.4673344601382933e-06
14909,3.467631249774399e-06
14910,3.4679280505166954e-06
14911,3.4682248623635684e-06
14912,3.468521685313391e-06
14913,3.4688185193645423e-06
14914,3.4691153645154e-06
14915,3.469412220764339e-06
14916,3.4697090881097424e-06
14917,3.4700059665499858e-06
14918,3.4703028560834427e-06
14919,3.470599756708503e-06
14920,3.4708966684235278e-06
14921,3.4711935912269058e-06
14922,3.4714905251170125e-06
14923,3.471787470092219e-06
14924,3.472084426150911e-06
14925,3.472381393291463e-06
14926,3.472678371512251e-06
14927,3.4729753608116532e-06
14928,3.4732723611880416e-06
14929,3.4735693726398025e-06
14930,3.473866395165307e-06
14931,3.474163428762933e-06
14932,3.474460473431058e-06
14933,3.4747575291680536e-06
14934,3.4750545959723046e-06
14935,3.4753516738421847e-06
14936,3.475648762776065e-06
14937,3.4759458627723337e-06
14938,3.4762429738293543e-06
14939,3.4765400959455123e-06
14940,3.4768372291191807e-06
14941,3.477134373348732e-06
14942,3.4774315286325506e-06
14943,3.477728694969009e-06
14944,3.478025872356481e-06
14945,3.478323060793346e-06
14946,3.4786202602779736e-06
14947,3.4789174708087487e-06
14948,3.479214692384042e-06
14949,3.479511925002227e-06
14950,3.4798091686616898e-06
14951,3.480106423360792e-06
14952,3.4804036890979194e-06
14953,3.480700965871444e-06
14954,3.4809982536797386e-06
14955,3.4812955525211836e-06
14956,3.481592862394153e-06
14957,3.4818901832970216e-06
14958,3.4821875152281644e-06
14959,3.4824848581859526e-06
14960,3.482782212168769e-06
14961,3.483079577174985e-06
14962,3.4833769532029763e-06
14963,3.4836743402511163e-06
14964,3.4839717383177777e-06
14965,3.484269147401341e-06
14966,3.4845665675001797e-06
14967,3.484863998612662e-06
14968,3.4851614407371753e-06
14969,3.4854588938720837e-06
14970,3.48575635801576e-06
14971,3.486053833166587e-06
14972,3.4863513193229316e-06
14973,3.4866488164831762e-06
14974,3.4869463246456936e-06
14975,3.487243843808848e-06
14976,3.4875413739710243e-06
14977,3.4878389151305927e-06
14978,3.4881364672859244e-06
14979,3.4884340304354007e-06
14980,3.48873160457739e-06
14981,3.4890291897102683e-06
14982,3.4893267858324088e-06
14983,3.489624392942181e-06
14984,3.4899220110379663e-06
14985,3.490219640118135e-06
14986,3.490517280181059e-06
14987,3.490814931225115e-06
14988,3.49111259324867e-06
14989,3.491410266250105e-06
14990,3.491707950227791e-06
14991,3.492005645180096e-06
14992,3.492303351105406e-06
14993,3.492601068002078e-06
14994,3.4928987958684968e-06
14995,3.4931965347030308e-06
14996,3.493494284504051e-06
14997,3.493792045269936e-06
14998,3.4940898169990563e-06
14999,3.4943875996897834e-06
15000,3.4946853933404908e-06
15001,3.494983197949547e-06
15002,3.495281013515333e-06
15003,3.495578840036217e-06
15004,3.4958766775105676e-06
15005,3.496174525936767e-06
15006,3.4964723853131756e-06
15007,3.4967702556381753e-06
15008,3.4970681369101348e-06
15009,3.4973660291274226e-06
15010,3.4976639322884177e-06
15011,3.4979618463914894e-06
15012,3.498259771435009e-06
15013,3.4985577074173482e-06
15014,3.498855654336876e-06
15015,3.499153612191971e-06
15016,3.4994515809810016e-06
15017,3.49974956070234e-06
15018,3.500047551354356e-06
15019,3.5003455529354202e-06
15020,3.500643565443909e-06
15021,3.5009415888781922e-06
15022,3.5012396232366355e-06
15023,3.501537668517623e-06
15024,3.501835724719511e-06
15025,3.5021337918406804e-06
15026,3.5024318698795006e-06
15027,3.5027299588343376e-06
15028,3.5030280587035702e-06
15029,3.5033261694855662e-06
15030,3.503624291178696e-06
15031,3.5039224237813296e-06
15032,3.504220567291836e-06
15033,3.5045187217085927e-06
15034,3.504816887029966e-06
15035,3.5051150632543274e-06
15036,3.5054132503800467e-06
15037,3.505711448405492e-06
15038,3.506009657329039e-06
15039,3.5063078771490552e-06
15040,3.506606107863909e-06
15041,3.50690434947198e-06
15042,3.5072026019716278e-06
15043,3.5075008653612222e-06
15044,3.5077991396391406e-06
15045,3.5080974248037456e-06
15046,3.508395720853416e-06
15047,3.508694027786517e-06
15048,3.5089923456014182e-06
15049,3.509290674296489e-06
15050,3.5095890138701003e-06
15051,3.5098873643206184e-06
15052,3.510185725646418e-06
15053,3.510484097845863e-06
15054,3.5107824809173344e-06
15055,3.5110808748591896e-06
15056,3.511379279669798e-06
15057,3.5116776953475366e-06
15058,3.5119761218907717e-06
15059,3.5122745592978676e-06
15060,3.5125730075672047e-06
15061,3.5128714666971372e-06
15062,3.5131699366860457e-06
15063,3.5134684175322954e-06
15064,3.5137669092342523e-06
15065,3.514065411790291e-06
15066,3.5143639251987775e-06
15067,3.5146624494580805e-06
15068,3.5149609845665686e-06
15069,3.515259530522606e-06
15070,3.5155580873245703e-06
15071,3.5158566549708253e-06
15072,3.516155233459738e-06
15073,3.51645382278968e-06
15074,3.5167524229590136e-06
15075,3.5170510339661142e-06
15076,3.517349655809348e-06
15077,3.5176482884870785e-06
15078,3.5179469319976844e-06
15079,3.51824558633952e-06
15080,3.5185442515109633e-06
15081,3.5188429275103785e-06
15082,3.5191416143361318e-06
15083,3.519440311986595e-06
15084,3.5197390204601346e-06
15085,3.520037739755118e-06
15086,3.5203364698699113e-06
15087,3.5206352108028808e-06
15088,3.520933962552399e-06
15089,3.5212327251168307e-06
15090,3.5215314984945434e-06
15091,3.521830282683905e-06
15092,3.522129077683277e-06
15093,3.522427883491035e-06
15094,3.5227267001055437e-06
15095,3.5230255275251646e-06
15096,3.523324365748274e-06
15097,3.523623214773233e-06
15098,3.52392207459841e-06
15099,3.524220945222172e-06
15100,3.5245198266428807e-06
15101,3.524818718858911e-06
15102,3.525117621868626e-06
15103,3.5254165356703915e-06
15104,3.5257154602625757e-06
15105,3.5260143956435405e-06
15106,3.5263133418116588e-06
15107,3.526612298765295e-06
15108,3.52691126650281e-06
15109,3.5272102450225816e-06
15110,3.5275092343229626e-06
15111,3.5278082344023283e-06
15112,3.5281072452590422e-06
15113,3.5284062668914662e-06
15114,3.528705299297974e-06
15115,3.5290043424769307e-06
15116,3.5293033964266923e-06
15117,3.529602461145634e-06
15118,3.5299015366321156e-06
15119,3.5302006228845095e-06
15120,3.5304997199011777e-06
15121,3.530798827680486e-06
15122,3.5310979462207994e-06
15123,3.531397075520481e-06
15124,3.5316962155779e-06
15125,3.531995366391422e-06
15126,3.5322945279594073e-06
15127,3.532593700280231e-06
15128,3.532892883352248e-06
15129,3.5331920771738233e-06
15130,3.53349128174333e-06
15131,3.5337904970591243e-06
15132,3.5340897231195797e-06
15133,3.5343889599230608e-06
15134,3.53468820746792e-06
15135,3.5349874657525343e-06
15136,3.5352867347752658e-06
15137,3.5355860145344727e-06
15138,3.5358853050285288e-06
15139,3.536184606255794e-06
15140,3.5364839182146333e-06
15141,3.5367832409034106e-06
15142,3.5370825743204877e-06
15143,3.537381918464235e-06
15144,3.537681273333013e-06
15145,3.5379806389251863e-06
15146,3.538280015239118e-06
15147,3.5385794022731697e-06
15148,3.538878800025713e-06
15149,3.5391782084951065e-06
15150,3.5394776276797118e-06
15151,3.5397770575778997e-06
15152,3.5400764981880297e-06
15153,3.5403759495084645e-06
15154,3.540675411537571e-06
15155,3.5409748842737056e-06
15156,3.5412743677152416e-06
15157,3.5415738618605364e-06
15158,3.5418733667079553e-06
15159,3.542172882255862e-06
15160,3.5424724085026144e-06
15161,3.5427719454465833e-06
15162,3.543071493086128e-06
15163,3.54337105141961e-06
15164,3.5436706204454006e-06
15165,3.543970200161849e-06
15166,3.544269790567331e-06
15167,3.5445693916602024e-06
15168,3.5448690034388258e-06
15169,3.545168625901568e-06
15170,3.5454682590467905e-06
15171,3.5457679028728554e-06
15172,3.5460675573781237e-06
15173,3.5463672225609556e-06
15174,3.5466668984197203e-06
15175,3.5469665849527774e-06
15176,3.5472662821584885e-06
15177,3.5475659900352156e-06
15178,3.547865708581318e-06
15179,3.548165437795165e-06
15180,3.5484651776751143e-06
15181,3.548764928219525e-06
15182,3.5490646894267697e-06
15183,3.5493644612951952e-06
15184,3.5496642438231755e-06
15185,3.549964037009069e-06
15186,3.5502638408512315e-06
15187,3.5505636553480335e-06
15188,3.5508634804978333e-06
15189,3.5511633162989928e-06
15190,3.5514631627498713e-06
15191,3.551763019848829e-06
15192,3.5520628875942334e-06
15193,3.5523627659844416e-06
15194,3.552662655017816e-06
15195,3.552962554692718e-06
15196,3.5532624650075047e-06
15197,3.5535623859605434e-06
15198,3.553862317550193e-06
15199,3.554162259774811e-06
15200,3.5544622126327634e-06
15201,3.5547621761224135e-06
15202,3.5550621502421093e-06
15203,3.5553621349902247e-06
15204,3.555662130365111e-06
15205,3.5559621363651366e-06
15206,3.5562621529886595e-06
15207,3.556562180234039e-06
15208,3.5568622180996362e-06
15209,3.5571622665838104e-06
15210,3.557462325684921e-06
15211,3.557762395401332e-06
15212,3.5580624757313988e-06
15213,3.5583625666734916e-06
15214,3.5586626682259596e-06
15215,3.5589627803871637e-06
15216,3.55926290315547e-06
15217,3.5595630365292354e-06
15218,3.5598631805068157e-06
15219,3.5601633350865828e-06
15220,3.56046350026688e-06
15221,3.5607636760460792e-06
15222,3.5610638624225365e-06
15223,3.5613640593946077e-06
15224,3.561664266960659e-06
15225,3.561964485119047e-06
15226,3.56226471386813e-06
15227,3.5625649532062684e-06
15228,3.562865203131818e-06
15229,3.563165463643145e-06
15230,3.5634657347386045e-06
15231,3.5637660164165565e-06
15232,3.5640663086753585e-06
15233,3.5643666115133666e-06
15234,3.5646669249289485e-06
15235,3.5649672489204575e-06
15236,3.5652675834862497e-06
15237,3.565567928624695e-06
15238,3.5658682843341373e-06
15239,3.5661686506129455e-06
15240,3.5664690274594756e-06
15241,3.566769414872082e-06
15242,3.5670698128491297e-06
15243,3.5673702213889755e-06
15244,3.5676706404899755e-06
15245,3.5679710701504897e-06
15246,3.568271510368873e-06
15247,3.5685719611434885e-06
15248,3.5688724224726935e-06
15249,3.569172894354843e-06
15250,3.5694733767882983e-06
15251,3.5697738697714116e-06
15252,3.5700743733025483e-06
15253,3.5703748873800643e-06
15254,3.5706754120023113e-06
15255,3.570975947167656e-06
15256,3.5712764928744513e-06
15257,3.571577049121056e-06
15258,3.5718776159058275e-06
15259,3.5721781932271186e-06
15260,3.5724787810832948e-06
15261,3.5727793794727094e-06
15262,3.5730799883937216e-06
15263,3.573380607844686e-06
15264,3.573681237823958e-06
15265,3.5739818783298995e-06
15266,3.5742825293608677e-06
15267,3.574583190915214e-06
15268,3.574883862991306e-06
15269,3.575184545587486e-06
15270,3.5754852387021233e-06
15271,3.57578594233357e-06
15272,3.576086656480179e-06
15273,3.5763873811403153e-06
15274,3.5766881163123337e-06
15275,3.576988861994582e-06
15276,3.5772896181854255e-06
15277,3.5775903848832158e-06
15278,3.577891162086315e-06
15279,3.5781919497930755e-06
15280,3.578492748001855e-06
15281,3.578793556711009e-06
15282,3.5790943759188933e-06
15283,3.5793952056238612e-06
15284,3.5796960458242755e-06
15285,3.579996896518485e-06
15286,3.5802977577048564e-06
15287,3.580598629381735e-06
15288,3.580899511547476e-06
15289,3.5812004042004443e-06
15290,3.5815013073389895e-06
15291,3.5818022209614656e-06
15292,3.582103145066238e-06
15293,3.5824040796516477e-06
15294,3.582705024716062e-06
15295,3.583005980257832e-06
15296,3.58330694627531e-06
15297,3.5836079227668575e-06
15298,3.5839089097308274e-06
15299,3.5842099071655737e-06
15300,3.5845109150694534e-06
15301,3.5848119334408154e-06
15302,3.585112962278024e-06
15303,3.5854140015794297e-06
15304,3.5857150513433845e-06
15305,3.586016111568254e-06
15306,3.5863171822523766e-06
15307,3.5866182633941206e-06
15308,3.586919354991836e-06
15309,3.587220457043874e-06
15310,3.587521569548595e-06
15311,3.5878226925043526e-06
15312,3.588123825909499e-06
15313,3.5884249697623886e-06
15314,3.588726124061374e-06
15315,3.5890272888048157e-06
15316,3.5893284639910634e-06
15317,3.5896296496184727e-06
15318,3.589930845685397e-06
15319,3.5902320521901874e-06
15320,3.5905332691312046e-06
15321,3.5908344965067986e-06
15322,3.5911357343153203e-06
15323,3.5914369825551333e-06
15324,3.591738241224579e-06
15325,3.592039510322021e-06
15326,3.592340789845808e-06
15327,3.5926420797942916e-06
15328,3.5929433801658323e-06
15329,3.59324469095878e-06
15330,3.593546012171487e-06
15331,3.5938473438023085e-06
15332,3.594148685849593e-06
15333,3.594450038311701e-06
15334,3.5947514011869826e-06
15335,3.595052774473791e-06
15336,3.5953541581704784e-06
15337,3.5956555522753957e-06
15338,3.595956956786902e-06
15339,3.596258371703347e-06
15340,3.5965597970230793e-06
15341,3.5968612327444634e-06
15342,3.5971626788658383e-06
15343,3.597464135385566e-06
15344,3.5977656023019952e-06
15345,3.598067079613477e-06
15346,3.5983685673183693e-06
15347,3.5986700654150217e-06
15348,3.5989715739017867e-06
15349,3.599273092777016e-06
15350,3.599574622039059e-06
15351,3.5998761616862765e-06
15352,3.6001777117170142e-06
15353,3.6004792721296247e-06
15354,3.6007808429224613e-06
15355,3.601082424093873e-06
15356,3.601384015642218e-06
15357,3.601685617565843e-06
15358,3.601987229863099e-06
15359,3.602288852532344e-06
15360,3.6025904855719303e-06
15361,3.6028921289801968e-06
15362,3.603193782755508e-06
15363,3.6034954468962067e-06
15364,3.6037971214006527e-06
15365,3.604098806267193e-06
15366,3.604400501494181e-06
15367,3.6047022070799655e-06
15368,3.605003923022899e-06
15369,3.6053056493213284e-06
15370,3.6056073859736134e-06
15371,3.605909132978097e-06
15372,3.6062108903331412e-06
15373,3.6065126580370866e-06
15374,3.606814436088283e-06
15375,3.60711622448509e-06
15376,3.607418023225853e-06
15377,3.6077198323089215e-06
15378,3.6080216517326554e-06
15379,3.6083234814953904e-06
15380,3.60862532159549e-06
15381,3.608927172031299e-06
15382,3.6092290328011665e-06
15383,3.6095309039034478e-06
15384,3.609832785336491e-06
15385,3.610134677098646e-06
15386,3.610436579188264e-06
15387,3.6107384916036905e-06
15388,3.611040414343283e-06
15389,3.611342347405389e-06
15390,3.611644290788357e-06
15391,3.6119462444905385e-06
15392,3.6122482085102784e-06
15393,3.612550182845934e-06
15394,3.6128521674958526e-06
15395,3.6131541624583803e-06
15396,3.6134561677318764e-06
15397,3.6137581833146766e-06
15398,3.614060209205142e-06
15399,3.614362245401618e-06
15400,3.6146642919024497e-06
15401,3.6149663487059948e-06
15402,3.615268415810599e-06
15403,3.6155704932146112e-06
15404,3.615872580916381e-06
15405,3.6161746789142535e-06
15406,3.616476787206585e-06
15407,3.6167789057917224e-06
15408,3.6170810346680092e-06
15409,3.6173831738338067e-06
15410,3.6176853232874486e-06
15411,3.6179874830272943e-06
15412,3.6182896530516895e-06
15413,3.6185918333589792e-06
15414,3.6188940239475192e-06
15415,3.6191962248156553e-06
15416,3.619498435961735e-06
15417,3.6198006573841064e-06
15418,3.620102889081117e-06
15419,3.6204051310511195e-06
15420,3.6207073832924603e-06
15421,3.621009645803486e-06
15422,3.6213119185825475e-06
15423,3.621614201627987e-06
15424,3.621916494938161e-06
15425,3.6222187985114135e-06
15426,3.62252111234609e-06
15427,3.622823436440548e-06
15428,3.6231257707931203e-06
15429,3.6234281154021674e-06
15430,3.623730470266033e-06
15431,3.6240328353830606e-06
15432,3.624335210751605e-06
15433,3.624637596370015e-06
15434,3.6249399922366263e-06
15435,3.625242398349798e-06
15436,3.6255448147078692e-06
15437,3.6258472413091956e-06
15438,3.626149678152121e-06
15439,3.6264521252349913e-06
15440,3.6267545825561546e-06
15441,3.6270570501139584e-06
15442,3.6273595279067467e-06
15443,3.627662015932872e-06
15444,3.6279645141906752e-06
15445,3.6282670226785145e-06
15446,3.6285695413947256e-06
15447,3.6288720703376542e-06
15448,3.6291746095056554e-06
15449,3.629477158897073e-06
15450,3.6297797185102483e-06
15451,3.6300822883435408e-06
15452,3.6303848683952812e-06
15453,3.6306874586638263e-06
15454,3.630990059147521e-06
15455,3.631292669844706e-06
15456,3.6315952907537362e-06
15457,3.631897921872954e-06
15458,3.6322005632007055e-06
15459,3.632503214735336e-06
15460,3.6328058764751896e-06
15461,3.633108548418619e-06
15462,3.6334112305639656e-06
15463,3.6337139229095727e-06
15464,3.634016625453797e-06
15465,3.6343193381949698e-06
15466,3.634622061131447e-06
15467,3.6349247942615727e-06
15468,3.635227537583687e-06
15469,3.6355302910961425e-06
15470,3.635833054797283e-06
15471,3.6361358286854527e-06
15472,3.6364386127589978e-06
15473,3.636741407016259e-06
15474,3.637044211455589e-06
15475,3.637347026075331e-06
15476,3.6376498508738296e-06
15477,3.6379526858494283e-06
15478,3.6382555310004702e-06
15479,3.638558386325307e-06
15480,3.6388612518222803e-06
15481,3.6391641274897314e-06
15482,3.639467013326017e-06
15483,3.6397699093294656e-06
15484,3.6400728154984343e-06
15485,3.640375731831263e-06
15486,3.640678658326294e-06
15487,3.6409815949818784e-06
15488,3.6412845417963574e-06
15489,3.6415874987680753e-06
15490,3.6418904658953768e-06
15491,3.6421934431766026e-06
15492,3.6424964306101037e-06
15493,3.6427994281942214e-06
15494,3.6431024359273e-06
15495,3.643405453807683e-06
15496,3.6437084818337118e-06
15497,3.6440115200037376e-06
15498,3.6443145683160995e-06
15499,3.644617626769139e-06
15500,3.644920695361211e-06
15501,3.645223774090644e-06
15502,3.645526862955793e-06
15503,3.645829961954998e-06
15504,3.6461330710866006e-06
15505,3.6464361903489485e-06
15506,3.646739319740385e-06
15507,3.6470424592592505e-06
15508,3.647345608903891e-06
15509,3.6476487686726453e-06
15510,3.6479519385638635e-06
15511,3.6482551185758853e-06
15512,3.6485583087070515e-06
15513,3.6488615089557145e-06
15514,3.649164719320204e-06
15515,3.6494679397988743e-06
15516,3.649771170390064e-06
15517,3.650074411092112e-06
